time,price,open,high,low,vol.,raw_px_change,price_change,fm_d1,fm_d5,fm_trend_d5,fm_z_20,day_of_week,day_of_month,da_DE-LU,da_FR,da_de_roll7_DE-LU,da_de_roll7_FR,da_de_roll28_DE-LU,da_de_roll28_FR,da_de_trend_xover_DE-LU,da_de_trend_xover_FR,da_de_trend_xover_ramp_DE-LU,da_de_trend_xover_ramp_FR,solar_DE-LU,solar_FR,wind_onshore_DE-LU,wind_onshore_FR,wind_ramp_DE-LU,wind_ramp_FR,solar_ramp_DE-LU,solar_ramp_FR,total_ramp_DE-LU,total_ramp_FR
2023-09-13,93.39,93.39,93.39,93.39,,-0.023,-2.2,-1.83,-3.26,-0.472,0.68629998,2,13,95.3,90.55,76.31142857,75.64857143,81.58642857,76.78535714,-5.275,-1.13678571,1.75035714,1.07714286,-120641.0,-4759.0,-120641.0,-4759.0,15300.9,-2568.0,15300.9,-2568.0,30601.8,-5136.0
2023-09-14,93.05,93.05,93.05,93.05,,-0.0036,-0.34,-2.2,1.08,-0.256,0.02345161,3,14,89.7,89.2,77.41142857,76.67714286,81.42964286,76.67392857,-4.01821429,0.00321429,1.25678571,1.14,-143930.6,-4304.0,-143930.6,-4304.0,-23289.6,455.0,-23289.6,455.0,-46579.2,910.0
2023-09-15,92.13,92.13,92.13,92.13,,-0.0099,-0.92,-0.34,1.04,-0.574,-0.23158185,4,15,84.88,81.94,78.07571429,76.92142857,81.27642857,76.54714286,-3.20071429,0.37428571,0.8175,0.37107143,-139426.7,-1940.0,-139426.7,-1940.0,4503.9,2364.0,4503.9,2364.0,9007.8,4728.0
2023-09-18,94.39,94.39,94.39,94.39,,0.0245,2.26,-0.92,3.34,0.132,-1.1455014,0,18,73.88,48.41,79.54571429,74.73714286,82.4425,76.74928571,-2.89678571,-2.01214286,-1.88964286,-4.56428571,-131643.8,-9209.0,-131643.8,-9209.0,13291.2,6322.0,13291.2,6322.0,26582.4,12644.0
2023-09-19,96.92,96.92,96.92,96.92,,0.0268,2.53,2.26,-1.83,0.074,-0.08606351,1,19,-2.95,0.07,64.85285714,60.47571429,78.86714286,73.20142857,-14.01428571,-12.72571429,-11.1175,-10.71357143,-222255.3,0.0,-222255.3,0.0,-90611.5,9209.0,-90611.5,9209.0,-181223.0,18418.0
2023-09-20,97.88,97.88,97.88,97.88,,0.0099,0.96,2.53,-2.2,0.286,1.2777182,2,20,-2.03,0.85,50.94857143,47.66142857,75.05785714,69.11214286,-24.10928571,-21.45071429,-10.095,-8.725,-195098.6,0.0,-195098.6,0.0,27156.7,0.0,27156.7,0.0,54313.4,0.0
2023-09-21,99.45,99.45,99.45,99.45,,0.016,1.57,0.96,-0.34,0.002,1.44415633,3,21,93.8,93.8,51.53428571,48.31857143,74.26392857,68.25,-22.72964286,-19.93142857,1.37964286,1.51928571,-124575.2,0.0,-124575.2,0.0,70523.4,0.0,70523.4,0.0,141046.8,0.0
2023-09-22,100.97,100.97,100.97,100.97,,0.0153,1.52,1.57,-0.92,-0.39,1.72056425,4,22,79.01,71.41,50.69571429,46.81428571,73.75464286,67.47178571,-23.05892857,-20.6575,-0.32928571,-0.72607143,-128346.6,0.0,-128346.6,0.0,-3771.4,0.0,-3771.4,0.0,-7542.8,0.0
2023-09-25,100.95,100.95,100.95,100.95,,-0.0002,-0.02,1.52,2.26,-0.606,1.97407863,0,25,92.06,92.06,47.25857143,47.15428571,69.31928571,66.46714286,-22.06071429,-19.31285714,3.50857143,5.55107143,-138990.7,-11506.0,-138990.7,-11506.0,79133.0,6444.0,79133.0,6444.0,158266.0,12888.0
2023-09-26,100.88,100.88,100.88,100.88,,-0.0007,-0.07,-0.02,2.53,0.266,1.70578551,1,26,98.02,98.02,61.68285714,61.14714286,68.97571429,66.93928571,-7.29285714,-5.79214286,14.76785714,13.52071429,-135974.0,-4528.0,-135974.0,-4528.0,3016.7,6978.0,3016.7,6978.0,6033.4,13956.0
2023-09-27,101.35,101.35,101.35,101.35,,0.0047,0.47,-0.07,0.96,0.898,1.45801589,2,27,94.04,77.14,75.40714286,72.04571429,68.8825,66.52642857,6.52464286,5.51928571,13.8175,11.31142857,-145291.0,-2319.0,-145291.0,-2319.0,-9317.0,2209.0,-9317.0,2209.0,-18634.0,4418.0
2023-09-28,100.91,100.91,100.91,100.91,,-0.0043,-0.44,0.47,1.57,1.28,1.44660516,3,28,92.02,92.02,75.15285714,71.79142857,69.06142857,66.67,6.09142857,5.12142857,-0.43321429,-0.39785714,-155709.4,-7883.0,-155709.4,-7883.0,-10418.4,-5564.0,-10418.4,-5564.0,-20836.8,-11128.0
2023-09-29,100.72,100.72,100.72,100.72,,-0.0019,-0.19,-0.44,1.52,1.768,1.20609396,4,29,90.7,90.7,76.82285714,74.54714286,69.01428571,66.99142857,7.80857143,7.55571429,1.71714286,2.43428571,-104657.8,-15151.0,-104657.8,-15151.0,51051.6,-7268.0,51051.6,-7268.0,102103.2,-14536.0
2023-10-02,85.11,85.11,85.11,85.11,,-0.155,-15.61,-0.19,-0.02,1.312,1.04254951,0,2,90.5,90.5,74.68714286,72.27285714,68.39,66.56214286,6.29714286,5.71071429,-0.58357143,-0.77857143,-126746.9,-3346.0,-126746.9,-3346.0,49122.9,17022.0,49122.9,17022.0,98245.8,34044.0
2023-10-03,77.55,77.55,77.55,77.55,,-0.0888,-7.56,-15.61,-0.07,0.792,-1.71808223,1,3,-4.91,0.96,59.98285714,58.40714286,65.25035714,63.63214286,-5.2675,-5.225,-11.56464286,-10.93571429,-255094.0,-9060.0,-255094.0,-9060.0,-128347.1,-5714.0,-128347.1,-5714.0,-256694.2,-11428.0
2023-10-04,82.54,82.54,82.54,82.54,,0.0643,4.99,-7.56,0.47,0.694,-2.62954261,2,4,61.54,63.06,55.34,56.39571429,64.50178571,62.93785714,-9.16178571,-6.54214286,-3.89428571,-1.31714286,-167246.5,-6235.0,-167246.5,-6235.0,87847.5,2825.0,87847.5,2825.0,175695.0,5650.0
2023-10-05,78.75,78.75,78.75,78.75,,-0.0459,-3.79,4.99,-0.44,0.292,-1.54940265,3,5,83.54,83.8,54.12857143,55.22142857,64.55678571,63.00214286,-10.42821429,-7.78071429,-1.26642857,-1.23857143,-131223.1,-929.0,-131223.1,-929.0,36023.4,5306.0,36023.4,5306.0,72046.8,10612.0
2023-10-06,79.23,79.23,79.23,79.23,,0.0061,0.48,-3.79,-0.19,-0.05,-1.78552146,4,6,41.79,48.23,47.14142857,49.15428571,63.18392857,61.85928571,-16.0425,-12.705,-5.61428571,-4.92428571,-184997.1,-4617.0,-184997.1,-4617.0,-53774.0,-3688.0,-53774.0,-3688.0,-107548.0,-7376.0
2023-10-09,91.01,91.01,91.01,91.01,,0.1487,11.78,0.48,-15.61,-3.168,-1.69609225,0,9,109.91,93.0,54.95428571,54.55142857,64.11142857,62.17892857,-9.15714286,-7.6275,2.15214286,0.34035714,-101556.0,-933.0,-101556.0,-933.0,19620.8,4928.0,19620.8,4928.0,39241.6,9856.0
2023-10-10,95.75,95.75,95.75,95.75,,0.0521,4.74,11.78,-7.56,-4.666,-0.26045617,1,10,91.62,87.36,68.74428571,66.89428571,63.81571429,61.73107143,4.92857143,5.16321429,14.08571429,12.79071429,-129092.0,-1304.0,-129092.0,-1304.0,-27536.0,-371.0,-27536.0,-371.0,-55072.0,-742.0
2023-10-11,91.8,91.8,91.8,91.8,,-0.0413,-3.95,4.74,4.99,-3.762,0.32687086,2,11,0.06,41.63,59.96142857,63.83285714,60.41428571,59.98392857,-0.45285714,3.84892857,-5.38142857,-1.31428571,-268988.9,-8552.0,-268988.9,-8552.0,-139896.9,-7248.0,-139896.9,-7248.0,-279793.8,-14496.0
2023-10-12,92.74,92.74,92.74,92.74,,0.0102,0.94,-3.95,-3.79,-4.432,-0.15246463,3,12,120.0,120.0,65.17,69.00428571,61.49642857,61.08392857,3.67357143,7.92035714,4.12642857,4.07142857,-88894.5,-3368.0,-88894.5,-3368.0,180094.4,5184.0,180094.4,5184.0,360188.8,10368.0
2023-10-13,91.68,91.68,91.68,91.68,,-0.0114,-1.06,0.94,0.48,-4.298,-0.03519353,4,13,4.24,4.24,59.80571429,62.72,58.61642857,58.30892857,1.18928571,4.41107143,-2.48428571,-3.50928571,-179914.4,-11184.0,-179914.4,-11184.0,-91019.9,-7816.0,-91019.9,-7816.0,-182039.8,-15632.0
2023-10-16,88.09,88.09,88.09,88.09,,-0.0392,-3.59,-1.06,11.78,1.18,-0.12491918,0,16,116.75,116.75,47.48,55.61,56.095,57.39714286,-8.615,-1.78714286,-0.55392857,0.95214286,-126884.2,-8611.0,-126884.2,-8611.0,125040.1,19420.0,125040.1,19420.0,250080.2,38840.0
2023-10-17,83.9,83.9,83.9,83.9,,-0.0476,-4.19,-3.59,4.74,3.64,-0.47075926,1,17,107.95,90.0,49.81285714,55.98714286,60.05571429,60.60892857,-10.24285714,-4.62178571,-1.62785714,-2.83464286,-89144.4,-322.0,-89144.4,-322.0,37739.8,8289.0,37739.8,8289.0,75479.6,16578.0
2023-10-18,85.53,85.53,85.53,85.53,,0.0194,1.63,-4.19,-3.95,1.852,-0.89366185,2,18,90.07,45.55,62.67142857,56.54714286,63.345,62.20535714,-0.67357143,-5.65821429,9.56928571,-1.03642857,-144331.1,-23258.0,-144331.1,-23258.0,-55186.7,-22936.0,-55186.7,-22936.0,-110373.4,-45872.0
2023-10-19,86.29,86.29,86.29,86.29,,0.0089,0.76,1.63,0.94,2.798,-0.63356662,3,19,123.62,106.9,63.18857143,54.67571429,64.41,62.67321429,-1.22142857,-7.9975,-0.54785714,-2.33928571,-123339.3,-12496.0,-123339.3,-12496.0,20991.8,10762.0,20991.8,10762.0,41983.6,21524.0
2023-10-20,87.2,87.2,87.2,87.2,,0.0105,0.91,0.76,-1.06,2.49,-0.47768569,4,20,95.31,95.59,76.19857143,67.72571429,64.99214286,63.53678571,11.20642857,4.18892857,12.42785714,12.18642857,-154312.1,-14229.0,-154312.1,-14229.0,-30972.8,-1733.0,-30972.8,-1733.0,-61945.6,-3466.0
2023-10-23,86.64,86.64,86.64,86.64,,-0.0064,-0.56,0.91,-3.59,-0.584,-0.28801093,0,23,128.72,111.12,89.28428571,74.08714286,66.60142857,64.13035714,22.68285714,9.95678571,0.40071429,-1.485,-103046.1,-5962.0,-103046.1,-5962.0,132613.0,18460.0,132613.0,18460.0,265226.0,36920.0
2023-10-24,86.04,86.04,86.04,86.04,,-0.0069,-0.6,-0.56,-4.19,-2.37,-0.28156984,1,24,132.17,103.48,92.74428571,76.01285714,67.82107143,64.32535714,24.92321429,11.6875,2.24035714,1.73071429,-138378.3,-9564.0,-138378.3,-9564.0,-35332.2,-3602.0,-35332.2,-3602.0,-70664.4,-7204.0
2023-10-25,86.56,86.56,86.56,86.56,,0.006,0.52,-0.6,1.63,-1.254,-0.28841065,2,25,138.13,94.27,99.61,82.97285714,69.39571429,64.93714286,30.21428571,18.03571429,5.29107143,6.34821429,-155836.1,-9105.0,-155836.1,-9105.0,-17457.8,459.0,-17457.8,459.0,-34915.6,918.0
2023-10-26,86.05,86.05,86.05,86.05,,-0.0059,-0.51,0.52,0.76,-1.29,-0.10527485,3,26,120.01,108.3,99.09428571,83.17285714,70.39535714,65.51857143,28.69892857,17.65428571,-1.51535714,-0.38142857,-100439.7,-3400.0,-100439.7,-3400.0,55396.4,5705.0,55396.4,5705.0,110792.8,11410.0
2023-10-27,88.16,88.16,88.16,88.16,,0.0245,2.11,-0.51,0.91,-0.896,-0.10178165,4,27,107.68,84.57,100.86142857,81.59857143,71.00178571,65.29964286,29.85964286,16.29892857,1.16071429,-1.35535714,-97179.2,-11518.0,-97179.2,-11518.0,3260.5,-8118.0,3260.5,-8118.0,6521.0,-16236.0
2023-10-30,87.41,87.41,87.41,87.41,,-0.0085,-0.75,2.11,-0.56,-0.29,0.32094083,0,30,123.98,123.98,102.71428571,78.57,73.60821429,65.70464286,29.10607143,12.86535714,-1.87285714,0.64142857,-106928.9,-11411.0,-106928.9,-11411.0,153552.8,29742.0,153552.8,29742.0,307105.6,59484.0
